X,Y,Z
-1.51962,0.01513699,-3.22256
-1.52136,0.01513683,-3.222063
-1.523099,0.01513666,-3.221565
-1.517926,0.01668895,-3.223046
-1.516231,0.01746202,-3.223531
-1.517948,0.01746485,-3.22304
-1.519635,0.01591388,-3.222556
-1.521367,0.01591472,-3.222061
-1.523099,0.01591555,-3.221565
-1.51965,0.01669078,-3.222552
-1.519665,0.01746767,-3.222548
-1.521375,0.01669261,-3.222059
-1.523099,0.01669444,-3.221565
-1.521382,0.0174705,-3.222057
-1.523099,0.01747333,-3.221565
-1.472009,0.01669445,-3.18854
-1.472009,0.01747333,-3.18854
-1.470182,0.01747333,-3.189064
-1.470182,0.01669445,-3.189064
-1.472009,0.01591556,-3.18854
-1.468355,0.01747333,-3.189587
-1.470182,0.01591556,-3.189064
-1.472009,0.01513667,-3.18854
-1.468355,0.01669445,-3.189587
-1.466528,0.01747333,-3.190111
-1.470182,0.01513667,-3.189064
-1.472009,0.01435778,-3.18854
-1.468355,0.01591556,-3.189587
-1.466528,0.01669445,-3.190111
-1.464701,0.01747333,-3.190635
-1.464701,0.01669445,-3.190635
-1.466528,0.01591556,-3.190111
-1.464701,0.01591556,-3.190635
-1.470182,0.01435778,-3.189064
-1.472009,0.01357889,-3.18854
-1.468355,0.01513667,-3.189587
-1.466528,0.01513667,-3.190111
-1.464701,0.01513667,-3.190635
-1.470182,0.01357889,-3.189064
-1.472009,0.0128,-3.18854
-1.468355,0.01435778,-3.189587
-1.466528,0.01435778,-3.190111
-1.464701,0.01435778,-3.190635
-1.470182,0.0128,-3.189064
-1.472009,0.01202111,-3.18854
-1.468355,0.01357889,-3.189587
-1.466528,0.01357889,-3.190111
-1.464701,0.01357889,-3.190635
-1.470182,0.01202111,-3.189064
-1.472009,0.01124222,-3.18854
-1.468355,0.0128,-3.189587
-1.466528,0.0128,-3.190111
-1.464701,0.0128,-3.190635
-1.470182,0.01124222,-3.189064
-1.472009,0.01046334,-3.18854
-1.468355,0.01202111,-3.189587
-1.466528,0.01202111,-3.190111
-1.464701,0.01202111,-3.190635
-1.470182,0.01046334,-3.189064
-1.472009,0.009684447,-3.18854
-1.468355,0.01124222,-3.189587
-1.466528,0.01124222,-3.190111
-1.464701,0.01124223,-3.190635
-1.470182,0.009684447,-3.189064
-1.472009,0.008905558,-3.18854
-1.468355,0.01046334,-3.189587
-1.466528,0.01046334,-3.190111
-1.464701,0.01046334,-3.190635
-1.470182,0.008905558,-3.189064
-1.472009,0.00812667,-3.18854
-1.470182,0.00812667,-3.189064
-1.468355,0.009684447,-3.189587
-1.466528,0.009684447,-3.190111
-1.464701,0.009684449,-3.190635
-1.468355,0.008905558,-3.189587
-1.468355,0.008126669,-3.189587
-1.466528,0.008905558,-3.190111
-1.464701,0.00890556,-3.190635
-1.466528,0.00812667,-3.190111
-1.464701,0.008126672,-3.190635
-1.471622,0.00812667,-3.187296
-1.469343,0.00812667,-3.187581
-1.471492,0.00812667,-3.186882
-1.469553,0.00812667,-3.187952
-1.471751,0.00812667,-3.187711
-1.467194,0.00812667,-3.18828
-1.469762,0.00812667,-3.188322
-1.47188,0.00812667,-3.188126
-1.467484,0.00812667,-3.188607
-1.465044,0.00812667,-3.188979
-1.469972,0.00812667,-3.188693
-1.472009,0.00812667,-3.18854
-1.470182,0.00812667,-3.189064
-1.467774,0.008126669,-3.188934
-1.465415,0.008126672,-3.189262
-1.462895,0.008126672,-3.189678
-1.468064,0.00812667,-3.189261
-1.468355,0.008126669,-3.189587
-1.465786,0.008126672,-3.189545
-1.466157,0.00812667,-3.189828
-1.466528,0.00812667,-3.190111
-1.463346,0.008126672,-3.189917
-1.464249,0.008126672,-3.190396
-1.464701,0.008126672,-3.190635
-1.465273,0.008126672,-3.192496
-1.463798,0.00812667,-3.190156
-1.46483,0.008126672,-3.192285
-1.465845,0.008126672,-3.194357
-1.463945,0.008126672,-3.191865
-1.463502,0.008126672,-3.191654
-1.464388,0.00812667,-3.192075
-1.465411,0.008126672,-3.194175
-1.466418,0.008126672,-3.196218
-1.464544,0.008126672,-3.193812
-1.46411,0.008126672,-3.19363
-1.464978,0.00812667,-3.193994
-1.465993,0.008126672,-3.196065
-1.46699,0.008126672,-3.198079
-1.465143,0.008126672,-3.195759
-1.464718,0.008126672,-3.195606
-1.465568,0.00812667,-3.195912
-1.466574,0.008126672,-3.197955
-1.467562,0.008126672,-3.19994
-1.465741,0.008126672,-3.197707
-1.465325,0.008126672,-3.197583
-1.466158,0.00812667,-3.197831
-1.467155,0.008126672,-3.199845
-1.468134,0.008126672,-3.201801
-1.46634,0.008126672,-3.199654
-1.465933,0.008126672,-3.199559
-1.466748,0.00812667,-3.199749
-1.467736,0.008126672,-3.201734
-1.468706,0.008126672,-3.203662
-1.466939,0.008126672,-3.201602
-1.466541,0.008126672,-3.201535
-1.467337,0.00812667,-3.201668
-1.468317,0.008126672,-3.203624
-1.469279,0.008126672,-3.205523
-1.467538,0.008126672,-3.203549
-1.467148,0.008126672,-3.203511
-1.467927,0.00812667,-3.203587
-1.468898,0.008126672,-3.205514
-1.469851,0.008126672,-3.207384
-1.468137,0.008126672,-3.205496
-1.467756,0.008126672,-3.205487
-1.468517,0.00812667,-3.205505
-1.469479,0.008126672,-3.207404
-1.470423,0.008126672,-3.209245
-1.468735,0.008126672,-3.207443
-1.468364,0.008126672,-3.207463
-1.469107,0.00812667,-3.207424
-1.47006,0.008126672,-3.209294
-1.470996,0.008126672,-3.211106
-1.469334,0.008126672,-3.209391
-1.468971,0.008126672,-3.20944
-1.469697,0.00812667,-3.209342
-1.470641,0.008126672,-3.211183
-1.471568,0.008126672,-3.212967
-1.469933,0.008126672,-3.211338
-1.469579,0.008126672,-3.211416
-1.470287,0.00812667,-3.211261
-1.471222,0.008126672,-3.213073
-1.47214,0.008126672,-3.214828
-1.470532,0.008126672,-3.213285
-1.470186,0.008126672,-3.213392
-1.470877,0.00812667,-3.213179
-1.471804,0.008126672,-3.214963
-1.472712,0.008126672,-3.216689
-1.471131,0.008126672,-3.215233
-1.470794,0.008126672,-3.215368
-1.471467,0.00812667,-3.215098
-1.472385,0.008126672,-3.216853
-1.473284,0.008126672,-3.21855
-1.471729,0.008126672,-3.21718
-1.471402,0.008126672,-3.217344
-1.472057,0.00812667,-3.217016
-1.472966,0.008126672,-3.218743
-1.473857,0.008126672,-3.220411
-1.472328,0.008126672,-3.219127
-1.472009,0.008126672,-3.21932
-1.472647,0.00812667,-3.218935
-1.473547,0.008126672,-3.220632
-1.474429,0.008126672,-3.222272
-1.472927,0.008126672,-3.221075
-1.472617,0.008126672,-3.221296
-1.473237,0.00812667,-3.220854
-1.474128,0.008126672,-3.222522
-1.475001,0.008126672,-3.224133
-1.473526,0.008126672,-3.223022
-1.473225,0.008126672,-3.223272
-1.473827,0.00812667,-3.222772
-1.474709,0.008126672,-3.224412
-1.475573,0.008126672,-3.225994
-1.474125,0.008126672,-3.22497
-1.473832,0.008126672,-3.225248
-1.474417,0.00812667,-3.224691
-1.47529,0.008126672,-3.226302
-1.476146,0.008126672,-3.227855
-1.474723,0.008126672,-3.226917
-1.47444,0.008126672,-3.227225
-1.475007,0.00812667,-3.226609
-1.475871,0.008126672,-3.228191
-1.476718,0.008126672,-3.229716
-1.475322,0.008126672,-3.228864
-1.475048,0.008126672,-3.229201
-1.475597,0.00812667,-3.228528
-1.476452,0.008126672,-3.230081
-1.47729,0.008126672,-3.231577
-1.475921,0.008126672,-3.230812
-1.475655,0.008126672,-3.231177
-1.476187,0.00812667,-3.230446
-1.477033,0.008126672,-3.231971
-1.477862,0.008126672,-3.233438
-1.47652,0.008126672,-3.232759
-1.476263,0.008126672,-3.233153
-1.476777,0.00812667,-3.232365
-1.477615,0.008126672,-3.233861
-1.478435,0.008126672,-3.235299
-1.477118,0.008126672,-3.234706
-1.476871,0.008126672,-3.235129
-1.477366,0.00812667,-3.234284
-1.478196,0.008126672,-3.235751
-1.477717,0.008126672,-3.236654
-1.477478,0.008126672,-3.237105
-1.479454,0.008126672,-3.236497
-1.477956,0.00812667,-3.236202
